case,activity,resource,timestamp,Att1,Att2,Att3,Att4,Att5,Att6
415,Accepted-Assigned,Karel,2011/09/27 17:48:28.000,Medium,us,Org line C,C_1,PROD398,Belgium
415,Accepted-Wait,Karel,2011/10/05 12:18:56.000,Medium,us,Org line C,C_1,PROD398,Belgium
415,Accepted-In Progress,Karel,2012/03/13 14:49:10.000,Medium,us,Org line C,C_1,PROD398,Belgium
415,Completed-Closed,Karel,2012/03/16 15:03:26.000,Medium,us,Org line C,C_1,PROD398,Belgium
31,Accepted-Wait,J�ri,2009/12/22 10:56:03.000,Low,se,Org line A2,A2_1,PROD541,Sweden
31,Accepted-In Progress,J�ri,2012/02/01 12:39:50.000,Low,se,Org line A2,A2_1,PROD541,Sweden
31,Completed-Closed,J�ri,2012/02/01 12:40:25.000,Low,se,Org line A2,A2_1,PROD541,Sweden
396,Accepted-In Progress,Grzegorz,2011/07/07 14:06:28.000,Medium,pl,Org line A2,A2_1,PROD509,POLAND
396,Accepted-Wait,Grzegorz,2011/07/07 14:19:04.000,Medium,pl,Org line A2,A2_1,PROD509,POLAND
396,Accepted-In Progress,Grzegorz,2012/01/04 12:31:39.000,Medium,pl,Org line A2,A2_1,PROD509,POLAND
396,Completed-Closed,Grzegorz,2012/01/04 12:32:34.000,Medium,pl,Org line A2,A2_1,PROD509,POLAND
12,Accepted-In Progress,Richard,2009/09/07 14:33:24.000,Low,se,Org line C,C_6,PROD498,Sweden
12,Unmatched-Unmatched,Richard,2009/09/14 11:37:50.000,Low,se,Org line C,C_6,PROD498,Sweden
12,Completed-Closed,Richard,2012/04/30 12:21:43.000,Low,se,Org line C,C_6,PROD498,Sweden
2112,Accepted-In Progress,Ian,2012/05/23 17:02:51.000,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
2112,Accepted-Assigned,Ian,2012/05/23 17:05:35.000,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
1418,Accepted-Assigned,Tadeusz,2012/04/30 17:15:19.000,High,pl,Org line A2,D_1,PROD782,POLAND
1418,Accepted-In Progress,Tadeusz,2012/05/23 14:31:50.000,High,pl,Org line A2,D_1,PROD782,POLAND
1418,Completed-Closed,Tadeusz,2012/05/24 16:07:05.000,High,pl,Org line A2,D_1,PROD782,POLAND
1555,Accepted-In Progress,Viktoria,2010/11/19 18:20:40.000,Medium,se,Org line G4,,PROD412,Sweden
1555,Queued-Awaiting Assignment,Viktoria,2010/11/19 18:25:24.000,Medium,se,Org line G4,,PROD412,Sweden
1555,Accepted-Assigned,David,2012/02/06 12:47:29.000,Medium,se,Org line G4,,PROD412,Sweden
1555,Accepted-Assigned,David,2012/02/06 12:48:30.000,Medium,se,Org line G4,,PROD412,Sweden
869,Accepted-In Progress,Tapan,2012/01/11 15:28:25.000,Low,in,Org line C,E_4,PROD565,INDIA
869,Accepted-Assigned,Tapan,2012/01/11 15:29:40.000,Low,in,Org line C,E_4,PROD565,INDIA
869,Accepted-In Progress,Tapan,2012/01/11 15:37:08.000,Low,in,Org line C,E_4,PROD565,INDIA
869,Completed-Closed,Tapan,2012/02/09 10:49:27.000,Low,in,Org line C,E_4,PROD565,INDIA
1252,Queued-Awaiting Assignment,Christofer,2012/03/19 18:34:16.000,High,se,Org line A2,A2_1,PROD700,Sweden
1252,Accepted-In Progress,Christofer,2012/05/03 16:13:37.000,High,se,Org line A2,A2_1,PROD700,Sweden
1252,Completed-Closed,Christofer,2012/05/03 16:57:34.000,High,se,Org line A2,A2_1,PROD700,Sweden
215,Accepted-In Progress,Ian,2010/12/28 14:28:04.000,Medium,gb,Org line A2,A2_1,PROD235,United Kingdom
215,Accepted-Wait,Ian,2010/12/28 14:28:11.000,Medium,gb,Org line A2,A2_1,PROD235,United Kingdom
215,Accepted-Wait,Ian,2011/01/03 08:41:42.000,Medium,gb,Org line A2,A2_1,PROD235,United Kingdom
215,Accepted-In Progress,Ian,2011/01/28 16:48:20.000,Medium,gb,Org line A2,A2_1,PROD235,United Kingdom
215,Accepted-Wait,Ian,2011/03/31 10:34:29.000,Medium,gb,Org line A2,A2_1,PROD235,United Kingdom
215,Accepted-In Progress,Ian,2011/04/06 13:16:21.000,Medium,gb,Org line A2,A2_1,PROD235,United Kingdom
215,Accepted-Assigned,Ian,2011/06/29 16:04:50.000,Medium,gb,Org line A2,A2_1,PROD235,United Kingdom
215,Accepted-Assigned,Peter,2011/08/15 15:28:38.000,Medium,gb,Org line A2,A2_1,PROD235,United Kingdom
215,Accepted-In Progress,Peter,2011/09/09 12:59:20.000,Medium,gb,Org line A2,A2_1,PROD235,United Kingdom
215,Accepted-In Progress,Andrew,2012/05/17 12:45:05.000,Medium,gb,Org line A2,A2_1,PROD235,United Kingdom
215,Completed-Closed,Andrew,2012/05/17 12:45:59.000,Medium,gb,Org line A2,A2_1,PROD235,United Kingdom
2027,Accepted-In Progress,Ewa,2012/05/14 12:27:18.000,High,us,Org line G3,,PROD98,POLAND
2027,Completed-Closed,Ewa,2012/05/14 12:28:52.000,High,us,Org line G3,,PROD98,POLAND
986,Accepted-In Progress,Jay,2012/02/02 16:49:22.000,Major,us,Org line C,E_4,PROD348,USA
986,Completed-Closed,Jay,2012/02/02 16:50:53.000,Major,us,Org line C,E_4,PROD348,USA
126,Accepted-In Progress,Carolyn,2010/07/06 09:43:18.000,Medium,us,Org line G3,,PROD98,USA
126,Queued-Awaiting Assignment,Carolyn,2010/07/06 09:49:13.000,Medium,us,Org line G3,,PROD98,USA
126,Accepted-In Progress,Naga,2010/07/06 20:36:46.000,Medium,us,Org line G3,,PROD98,Sweden
126,Accepted-Assigned,Carolyn,2010/07/06 20:42:20.000,Medium,us,Org line G3,,PROD98,USA
126,Accepted-In Progress,Renee,2011/03/16 17:45:07.000,Medium,us,Org line G3,,PROD98,0
126,Completed-Closed,Renee,2011/03/16 17:45:08.000,Medium,us,Org line G3,,PROD98,0
126,Accepted-In Progress,Santhosh,2011/04/07 13:41:01.000,Medium,us,Org line G3,,PROD98,Sweden
126,Queued-Awaiting Assignment,Hannes,2011/04/07 13:43:44.000,Medium,us,Org line A2,A2_2,PROD98,Sweden
126,Accepted-Assigned,Y,2011/04/08 12:08:24.000,Medium,us,Org line A2,A2_2,PROD98,Sweden
126,Queued-Awaiting Assignment,Carolyn,2011/04/08 12:26:56.000,Medium,us,Org line G3,,PROD98,USA
126,Accepted-In Progress,Santhosh,2011/04/08 15:19:05.000,Medium,us,Org line A2,A2_2,PROD98,Sweden
126,Accepted-Assigned,Carolyn,2011/04/08 15:19:54.000,Medium,us,Org line A2,A2_2,PROD98,USA
126,Accepted-In Progress,Ewa,2012/02/04 10:31:58.000,Medium,us,Org line A2,A2_2,PROD98,POLAND
126,Completed-Closed,Ewa,2012/02/04 10:37:38.000,Medium,us,Org line A2,A2_2,PROD98,POLAND
213,Accepted-In Progress,Carolyn,2010/12/24 07:04:53.000,Medium,us,Org line G3,,PROD98,USA
213,Queued-Awaiting Assignment,Carolyn,2010/12/24 07:09:51.000,Medium,us,Org line G3,,PROD98,USA
213,Queued-Awaiting Assignment,Carolyn,2010/12/24 07:09:52.000,Medium,us,Org line G3,,PROD98,USA
213,Accepted-In Progress,Padmanabha,2010/12/24 10:15:14.000,Medium,us,Org line G3,,PROD98,Sweden
213,Accepted-Assigned,Carolyn,2010/12/24 10:15:22.000,Medium,us,Org line G3,,PROD98,USA
213,Queued-Awaiting Assignment,Hannes,2011/04/07 12:38:51.000,Medium,us,Org line A2,A2_2,PROD98,Sweden
213,Accepted-Assigned,Y,2011/04/07 12:39:17.000,Medium,us,Org line A2,A2_2,PROD98,Sweden
213,Accepted-In Progress,Y,2011/04/07 13:07:06.000,Medium,us,Org line A2,A2_2,PROD98,Sweden
213,Accepted-Wait,Y,2011/04/07 13:08:47.000,Medium,us,Org line A2,A2_2,PROD98,Sweden
213,Accepted-In Progress,Y,2011/04/07 17:03:00.000,Medium,us,Org line A2,A2_2,PROD98,Sweden
213,Queued-Awaiting Assignment,Carolyn,2011/04/07 17:06:20.000,Medium,us,Org line G3,,PROD98,USA
213,Accepted-In Progress,Santhosh,2011/04/08 15:26:24.000,Medium,us,Org line G3,,PROD98,Sweden
213,Accepted-Assigned,Carolyn,2011/04/08 15:28:35.000,Medium,us,Org line G3,,PROD98,USA
213,Accepted-In Progress,Ewa,2012/02/02 22:15:47.000,Medium,us,Org line G3,,PROD98,POLAND
213,Completed-Closed,Ewa,2012/02/02 22:19:29.000,Medium,us,Org line G3,,PROD98,POLAND
1687,Accepted-In Progress,Jonas,2011/11/24 17:30:30.000,Medium,in,Org line C,E_8,PROD473,Sweden
1687,Completed-Closed,Jonas,2012/02/15 12:26:06.000,Medium,in,Org line C,E_8,PROD473,Sweden
1687,Accepted-In Progress,Jonas,2012/02/15 15:54:41.000,Medium,in,Org line C,E_8,PROD473,Sweden
1687,Completed-Closed,Jonas,2012/02/15 16:12:50.000,Medium,in,Org line C,E_8,PROD473,Sweden
2054,Accepted-In Progress,Fredrik,2012/05/16 11:49:07.000,Low,se,Org line G4,,PROD108,Sweden
1739,Accepted-In Progress,Jitender,2012/01/09 10:19:06.000,High,in,Org line C,E_10,PROD494,Sweden
1739,Accepted-In Progress,Jitender,2012/01/09 10:21:20.000,High,in,Org line C,E_10,PROD494,Sweden
1739,Accepted-In Progress,Jitender,2012/01/09 11:44:21.000,High,in,Org line C,E_10,PROD494,Sweden
1739,Queued-Awaiting Assignment,Prasad,2012/01/09 11:45:27.000,High,in,Org line C,E_10,PROD494,Sweden
1739,Accepted-In Progress,Jitender,2012/01/09 11:45:51.000,High,in,Org line C,E_10,PROD494,Sweden
1739,Queued-Awaiting Assignment,Prasad,2012/01/09 11:46:05.000,High,in,Org line C,E_10,PROD494,Sweden
1739,Accepted-In Progress,Jitender,2012/01/09 11:46:41.000,High,in,Org line C,E_10,PROD494,Sweden
1739,Completed-Closed,Jitender,2012/01/09 12:59:51.000,High,in,Org line C,E_10,PROD494,Sweden
1739,Accepted-In Progress,Jitender,2012/01/24 14:00:13.000,High,in,Org line C,E_10,PROD494,Sweden
1739,Queued-Awaiting Assignment,Prasad,2012/01/24 14:05:59.000,High,in,Org line C,E_10,PROD494,Sweden
1739,Accepted-In Progress,Jitender,2012/01/24 14:06:00.000,High,in,Org line C,E_10,PROD494,Sweden
1739,Accepted-In Progress,Jitender,2012/01/24 14:07:11.000,High,in,Org line C,E_10,PROD494,Sweden
1739,Completed-Closed,Jitender,2012/01/24 14:23:47.000,High,in,Org line C,E_10,PROD494,Sweden
1739,Accepted-In Progress,Jitender,2012/02/09 10:00:51.000,High,in,Org line C,E_10,PROD494,Sweden
1739,Accepted-Assigned,Prasad,2012/02/09 10:01:34.000,High,in,Org line C,E_10,PROD494,Sweden
1739,Accepted-In Progress,Jitender,2012/02/09 10:01:40.000,High,in,Org line C,E_10,PROD494,Sweden
1739,Completed-Closed,Jitender,2012/02/09 10:14:43.000,High,in,Org line C,E_10,PROD494,Sweden
1739,Accepted-In Progress,Jitender,2012/02/09 11:35:52.000,High,in,Org line C,E_10,PROD494,Sweden
1739,Completed-Closed,Jitender,2012/02/09 11:37:52.000,High,in,Org line C,E_10,PROD494,Sweden
814,Accepted-In Progress,Jay,2011/12/22 20:59:12.000,Low,ca,Org line C,,PROD424,Canada
814,Completed-Closed,Jay,2012/01/18 14:51:12.000,Low,ca,Org line C,,PROD424,Canada
2055,Accepted-In Progress,Viktoria,2012/05/16 13:12:42.000,Medium,se,Org line A2,A2_3,PROD231,Sweden
2055,Queued-Awaiting Assignment,Viktoria,2012/05/31 14:30:05.000,Medium,se,Org line A2,A2_3,PROD231,Sweden
1412,Accepted-In Progress,Ewa,2012/04/28 03:45:24.000,High,us,Org line G3,,PROD97,POLAND
1412,Completed-Closed,Ewa,2012/04/28 03:48:03.000,High,us,Org line G3,,PROD97,POLAND
1336,Accepted-In Progress,Praveen,2012/04/06 11:34:34.000,High,fr,Org line C,E_10,PROD802,Sweden
1336,Queued-Awaiting Assignment,Praveen,2012/04/06 11:45:33.000,High,fr,Org line C,E_10,PROD802,Sweden
1336,Accepted-In Progress,Pankaj,2012/04/06 12:10:47.000,High,fr,Org line C,E_10,PROD802,Sweden
1336,Accepted-Assigned,Raja,2012/04/06 12:11:37.000,High,fr,Org line C,E_10,PROD802,Sweden
1336,Queued-Awaiting Assignment,Martin,2012/04/06 13:54:31.000,High,fr,Org line C,C_6,PROD802,Sweden
1336,Accepted-In Progress,Aurelien,2012/04/10 16:54:26.000,High,fr,Org line C,C_6,PROD802,France
1336,Queued-Awaiting Assignment,Bruno,2012/04/10 17:05:50.000,High,fr,Org line C,E_6,PROD802,France
1336,Accepted-In Progress,Bruno,2012/04/16 11:18:09.000,High,fr,Org line C,E_6,PROD802,France
1336,Queued-Awaiting Assignment,Jonathan,2012/04/16 11:19:05.000,High,fr,Org line C,E_6,PROD802,France
1336,Accepted-In Progress,Jonathan,2012/05/14 10:27:11.000,High,fr,Org line C,V3_3,PROD802,France
1336,Completed-Closed,Jonathan,2012/05/14 10:27:48.000,High,fr,Org line C,V3_3,PROD802,France
2175,Accepted-In Progress,Johan,2012/05/31 10:31:01.000,Medium,se,Org line G4,,PROD412,Sweden
856,Accepted-In Progress,Tomas,2012/01/10 08:55:05.000,Low,se,Org line V2,,PROD61,Sweden
856,Completed-Closed,Tomas,2012/02/29 12:21:30.000,Low,se,Org line V2,,PROD61,Sweden
1487,Accepted-In Progress,Ewa,2012/05/31 20:07:59.000,High,us,Org line G3,,PROD97,POLAND
1487,Completed-Closed,Ewa,2012/05/31 20:09:21.000,High,us,Org line G3,,PROD97,POLAND
1780,Accepted-In Progress,Amar,2012/02/01 13:50:00.000,Low,in,Org line C,E_4,PROD325,INDIA
1780,Accepted-Assigned,Amar,2012/02/01 13:51:44.000,Low,in,Org line C,E_4,PROD325,INDIA
1780,Completed-Closed,Amar,2012/03/13 20:08:32.000,Low,in,Org line C,E_4,PROD325,INDIA
451,Accepted-In Progress,Carolyn,2011/08/23 08:49:41.000,Medium,us,Org line G3,,PROD96,USA
451,Queued-Awaiting Assignment,Carolyn,2011/08/23 08:53:03.000,Medium,us,Org line G3,,PROD96,USA
451,Accepted-In Progress,Kannan,2011/08/23 09:28:33.000,Medium,us,Org line G3,,PROD96,Sweden
451,Accepted-Assigned,Carolyn,2011/08/23 09:28:41.000,Medium,us,Org line G3,,PROD96,USA
451,Accepted-In Progress,Ewa,2012/01/31 09:01:03.000,Medium,us,Org line G3,,PROD96,POLAND
451,Completed-Closed,Ewa,2012/01/31 09:01:04.000,Medium,us,Org line G3,,PROD96,POLAND
1857,Accepted-In Progress,Rakesh,2012/03/09 15:17:58.000,Medium,se,Org line C,E_10,PROD659,Sweden
1857,Queued-Awaiting Assignment,Rakesh,2012/03/09 17:27:40.000,Medium,se,Org line C,E_10,PROD659,Sweden
1058,Accepted-In Progress,Ward,2012/02/14 05:26:05.000,Medium,be,Org line A2,A2_4,PROD737,Belgium
1058,Queued-Awaiting Assignment,Ward,2012/02/14 05:28:26.000,Medium,be,Org line A2,A2_4,PROD737,Belgium
1058,Accepted-In Progress,Ward,2012/02/28 11:13:07.000,Medium,be,Org line F,,PROD737,Belgium
1058,Queued-Awaiting Assignment,Ingmar,2012/02/28 11:14:57.000,Medium,be,Org line A2,A2_4,PROD737,Belgium
1058,Accepted-In Progress,Ingmar,2012/02/28 11:17:50.000,Medium,be,Org line A2,A2_4,PROD737,Belgium
1058,Completed-Closed,Ingmar,2012/05/15 11:09:18.000,Medium,be,Org line A2,A2_4,PROD737,Belgium
372,Accepted-In Progress,Lars,2011/06/21 11:23:47.000,Medium,se,Org line C,E_3,PROD714,Sweden
372,Accepted-Wait,Lars,2011/06/21 11:44:50.000,Medium,se,Org line C,E_3,PROD714,Sweden
372,Completed-Closed,Lars,2012/03/02 09:16:48.000,Medium,se,Org line C,E_3,PROD714,Sweden
237,Accepted-In Progress,Nagaraj,2011/02/03 08:46:37.000,Low,fr,Org line C,V3_2,PROD642,INDIA
237,Accepted-Assigned,Nagaraj,2011/08/31 10:19:47.000,Low,fr,Org line C,V3_2,PROD642,INDIA
237,Accepted-Wait,Nagaraj,2011/09/05 07:42:45.000,Low,fr,Org line C,V3_2,PROD642,INDIA
237,Completed-Closed,Nagaraj,2011/09/15 09:03:05.000,Low,fr,Org line C,V3_2,PROD642,INDIA
237,Accepted-In Progress,Kelly,2011/11/23 03:06:00.000,Low,fr,Org line C,V3_2,PROD642,China
237,Queued-Awaiting Assignment,Denis,2011/11/23 03:07:23.000,Low,fr,Org line C,E_6,PROD642,France
237,Accepted-In Progress,Nagaraj,2011/11/23 05:34:05.000,Low,fr,Org line C,E_8,PROD642,INDIA
237,Accepted-Wait,Nagaraj,2011/11/23 05:34:17.000,Low,fr,Org line C,E_8,PROD642,INDIA
237,Queued-Awaiting Assignment,Rafal,2011/11/23 07:01:26.000,Low,fr,Org line C,V3_2,PROD642,POLAND
237,Queued-Awaiting Assignment,Pranesh,2011/12/01 08:21:50.000,Low,fr,Org line C,E_8,PROD642,INDIA
237,Accepted-In Progress,Nagaraj,2012/02/01 12:46:08.000,Low,fr,Org line C,E_8,PROD642,INDIA
237,Queued-Awaiting Assignment,Denis,2012/02/01 12:46:34.000,Low,fr,Org line C,E_6,PROD642,France
237,Accepted-In Progress,Nagaraj,2012/02/01 12:46:35.000,Low,fr,Org line C,E_8,PROD642,INDIA
237,Queued-Awaiting Assignment,Denis,2012/02/01 12:46:52.000,Low,fr,Org line C,E_6,PROD642,France
237,Accepted-In Progress,P,2012/02/20 06:22:51.000,Low,fr,Org line C,E_6,PROD642,INDIA
237,Accepted-Wait,P,2012/02/20 07:15:14.000,Low,fr,Org line C,E_6,PROD642,INDIA
237,Queued-Awaiting Assignment,Rafal,2012/02/21 10:23:12.000,Low,fr,Org line C,V3_2,PROD642,POLAND
237,Accepted-In Progress,Rafal,2012/02/21 12:46:17.000,Low,fr,Org line C,V3_2,PROD642,POLAND
237,Queued-Awaiting Assignment,Denis,2012/02/21 12:48:45.000,Low,fr,Org line C,E_6,PROD642,France
237,Accepted-In Progress,P,2012/02/21 13:05:44.000,Low,fr,Org line C,E_6,PROD642,INDIA
237,Completed-Closed,P,2012/02/21 13:11:24.000,Low,fr,Org line C,E_6,PROD642,INDIA
237,Accepted-In Progress,Anna,2012/02/22 09:35:04.000,Low,fr,Org line C,V3_2,PROD642,China
237,Queued-Awaiting Assignment,Denis,2012/02/22 09:38:05.000,Low,fr,Org line C,E_6,PROD642,France
237,Accepted-In Progress,P,2012/02/22 12:32:16.000,Low,fr,Org line B,,PROD642,INDIA
237,Queued-Awaiting Assignment,Denis,2012/02/22 12:33:12.000,Low,fr,Org line C,E_6,PROD642,France
237,Accepted-In Progress,P,2012/02/22 12:33:56.000,Low,fr,Org line C,E_6,PROD642,INDIA
237,Accepted-Assigned,David,2012/02/22 12:34:25.000,Low,fr,Org line C,E_6,PROD642,China
237,Accepted-Wait,David,2012/02/27 15:51:51.000,Low,fr,Org line C,E_6,PROD642,China
237,Completed-Closed,David,2012/04/12 04:16:30.000,Low,fr,Org line C,E_6,PROD642,China
1671,Queued-Awaiting Assignment,Robert,2011/11/01 16:12:37.000,High,us,Org line C,E_4,PROD793,USA
1671,Accepted-In Progress,Robert,2012/01/06 18:54:50.000,High,us,Org line C,E_4,PROD793,USA
1671,Completed-Closed,Robert,2012/01/06 18:56:19.000,High,us,Org line C,E_4,PROD793,USA
1090,Accepted-In Progress,Mikael,2012/02/17 16:39:05.000,Medium,se,Org line C,E_10,PROD660,Sweden
1090,Queued-Awaiting Assignment,Mikael,2012/02/17 16:54:56.000,Medium,se,Org line C,E_10,PROD660,Sweden
1090,Accepted-In Progress,Mikael,2012/02/22 10:48:02.000,Medium,se,Org line C,E_10,PROD660,Sweden
1090,Completed-Closed,Mikael,2012/04/04 08:09:38.000,Medium,se,Org line C,E_10,PROD660,Sweden
1302,Accepted-In Progress,Jason,2012/03/31 10:00:45.000,Medium,se,Org line A2,A2_1,PROD350,China
1302,Accepted-Wait,Jason,2012/04/26 04:54:31.000,Medium,se,Org line A2,A2_1,PROD350,China
1302,Completed-Closed,Jason,2012/05/09 15:29:51.000,Medium,se,Org line A2,A2_1,PROD350,China
1777,Accepted-In Progress,Per,2012/01/31 18:42:52.000,Medium,se,Org line G4,,PROD374,Sweden
1777,Completed-Closed,Per,2012/02/05 12:36:35.000,Medium,se,Org line G4,,PROD374,Sweden
1777,Accepted-In Progress,Per,2012/02/05 12:37:39.000,Medium,se,Org line G4,,PROD374,Sweden
1777,Completed-Closed,Per,2012/02/05 12:37:58.000,Medium,se,Org line G4,,PROD374,Sweden
1014,Accepted-In Progress,Marie-Aimee,2012/02/08 05:57:07.000,High,be,Org line C,E_3,PROD379,France
1014,Completed-Closed,Marie-Aimee,2012/03/14 11:18:45.000,High,be,Org line C,E_3,PROD379,France
1399,Accepted-In Progress,Bikshamaiah,2012/04/25 10:34:38.000,Medium,in,Org line C,E_8,PROD597,Sweden
1399,Completed-Closed,Bikshamaiah,2012/04/25 11:24:33.000,Medium,in,Org line C,E_8,PROD597,Sweden
2254,Accepted-In Progress,Ewa,2012/06/11 14:57:27.000,Medium,us,Org line G3,,PROD98,POLAND
2254,Accepted-In Progress,Ewa,2012/06/11 15:01:41.000,Medium,us,Org line G3,,PROD98,POLAND
1538,Queued-Awaiting Assignment,Ing-Marie,2010/09/06 12:04:31.000,Medium,se,Org line G4,,PROD821,Sweden
905,Accepted-In Progress,Ramith,2012/01/17 13:09:37.000,Major,us,Org line C,E_4,PROD793,INDIA
905,Completed-Closed,Ramith,2012/02/23 09:11:36.000,Major,us,Org line C,E_4,PROD793,INDIA
2156,Accepted-In Progress,Ranveer,2012/05/28 17:14:06.000,Low,in,Org line C,E_10,PROD805,Sweden
2156,Accepted-Wait,Ranveer,2012/05/28 17:18:07.000,Low,in,Org line C,E_10,PROD805,Sweden
2156,Accepted-In Progress,Ranveer,2012/05/31 18:09:28.000,Low,in,Org line C,E_10,PROD805,Sweden
2156,Accepted-Wait,Ranveer,2012/05/31 18:21:33.000,Low,in,Org line C,E_10,PROD805,Sweden
298,Accepted-In Progress,Mathieu,2011/04/13 01:08:38.000,Major,in,Org line C,C_5,PROD604,Sweden
298,Queued-Awaiting Assignment,Mathieu,2011/04/13 01:10:31.000,Major,in,Org line C,C_5,PROD604,Sweden
298,Queued-Awaiting Assignment,Pranesh,2011/04/15 18:44:49.000,Major,in,Org line C,E_8,PROD604,INDIA
298,Queued-Awaiting Assignment,Stefan,2011/07/06 16:43:11.000,Major,in,Org line C,,PROD604,Sweden
298,Accepted-In Progress,Santosh,2011/07/06 16:43:12.000,Major,in,Org line C,E_8,PROD604,INDIA
298,Accepted-In Progress,Pranesh,2011/07/06 16:55:39.000,Major,in,Org line C,E_8,PROD604,INDIA
298,Accepted-In Progress,Santosh,2011/07/06 16:55:50.000,Major,in,Org line C,E_8,PROD604,INDIA
298,Queued-Awaiting Assignment,Rajesh Kumar,2011/07/06 17:01:51.000,Major,in,Org line C,E_7,PROD604,INDIA
298,Accepted-In Progress,Rajesh Kumar,2011/08/11 10:40:13.000,Major,in,Org line C,E_7,PROD604,INDIA
298,Accepted-Assigned,Andres,2011/08/11 11:15:33.000,Major,in,Org line C,E_7,PROD604,Sweden
298,Accepted-In Progress,Rajesh Kumar,2012/01/11 08:12:14.000,Major,in,Org line C,E_7,PROD604,INDIA
298,Accepted-Assigned,Andres,2012/03/14 06:21:35.000,Major,in,Org line C,E_7,PROD604,Sweden
298,Accepted-In Progress,Rajesh Kumar,2012/03/16 15:45:10.000,Major,in,Org line C,E_7,PROD604,INDIA
298,Completed-Closed,Rajesh Kumar,2012/03/16 15:47:56.000,Major,in,Org line C,E_7,PROD604,INDIA
2042,Queued-Awaiting Assignment,Gunilla,2012/05/15 22:11:24.000,High,se,Org line G1,E_6,PROD295,Sweden
2042,Accepted-In Progress,Peter,2012/05/16 07:56:17.000,High,se,Org line G1,E_6,PROD295,Sweden
2042,Completed-Closed,Peter,2012/05/16 07:58:42.000,High,se,Org line G1,E_6,PROD295,Sweden
2042,Accepted-In Progress,Peter,2012/05/29 14:47:15.000,High,se,Org line G1,E_6,PROD295,Sweden
2042,Queued-Awaiting Assignment,Susan,2012/05/29 14:48:57.000,High,se,Org line C,E_6,PROD295,Sweden
2042,Accepted-In Progress,Peter,2012/05/29 14:48:58.000,High,se,Org line G1,E_6,PROD295,Sweden
2042,Queued-Awaiting Assignment,Susan,2012/05/29 14:49:30.000,High,se,Org line C,E_6,PROD295,Sweden
2042,Accepted-In Progress,Susan,2012/05/30 09:01:23.000,High,se,Org line C,E_6,PROD295,Sweden
2042,Accepted-Assigned,Lars,2012/05/30 09:02:21.000,High,se,Org line C,E_6,PROD295,Sweden
1866,Accepted-In Progress,Praveen,2012/03/14 15:00:26.000,High,se,Org line C,E_10,PROD802,Sweden
1866,Queued-Awaiting Assignment,Praveen,2012/03/14 15:20:07.000,High,se,Org line C,E_10,PROD802,Sweden
1866,Accepted-Assigned,Rohit,2012/03/14 15:52:11.000,High,se,Org line C,E_10,PROD802,Sweden
1866,Queued-Awaiting Assignment,Martin,2012/03/15 12:43:32.000,High,se,Org line C,C_6,PROD802,Sweden
1866,Accepted-Assigned,Lennart,2012/03/15 15:41:16.000,High,se,Org line C,C_6,PROD802,Sweden
1866,Accepted-In Progress,Lennart,2012/03/16 12:22:28.000,High,se,Org line C,C_6,PROD802,Sweden
1866,Accepted-Assigned,Steve,2012/03/16 12:48:25.000,High,se,Org line C,C_6,PROD802,Sweden
1866,Accepted-Wait,Steve,2012/03/16 12:49:45.000,High,se,Org line C,C_6,PROD802,Sweden
1866,Completed-Closed,Steve,2012/05/07 14:28:53.000,High,se,Org line C,C_6,PROD802,Sweden
1853,Accepted-In Progress,Kristina,2012/03/07 14:24:22.000,Medium,se,Org line A2,A2_3,PROD231,Sweden
1853,Completed-Closed,Kristina,2012/04/11 14:36:11.000,Medium,se,Org line A2,A2_3,PROD231,Sweden
2111,Accepted-In Progress,Henrique,2012/05/23 15:20:24.000,Medium,br,Org line A2,A2_2,PROD134,Brazil
2111,Queued-Awaiting Assignment,Henrique,2012/05/28 21:21:25.000,Medium,br,Org line A2,A2_2,PROD134,Brazil
2111,Accepted-Assigned,Flavio,2012/05/30 14:29:30.000,Medium,br,Org line A2,A2_2,PROD134,Brazil
1186,Queued-Awaiting Assignment,Ingemar,2012/03/07 11:52:55.000,Medium,se,Org line A2,A2_3,PROD551,Sweden
1186,Accepted-In Progress,Helena,2012/03/08 12:57:27.000,Medium,se,Org line C,E_9,PROD551,Sweden
1186,Completed-Closed,Helena,2012/04/25 09:35:42.000,Medium,se,Org line C,E_9,PROD551,Sweden
1756,Accepted-In Progress,Roland,2012/01/13 13:25:52.000,High,se,Org line G4,,PROD374,Sweden
1756,Accepted-Assigned,Roland,2012/01/13 13:27:12.000,High,se,Org line G4,,PROD374,Sweden
1756,Accepted-In Progress,Roland,2012/01/13 15:30:14.000,High,se,Org line G4,,PROD374,Sweden
1756,Completed-Closed,Roland,2012/01/17 08:19:24.000,High,se,Org line G4,,PROD374,Sweden
1270,Accepted-In Progress,Christer,2012/03/26 09:57:30.000,High,se,Org line C,C_6,PROD802,Sweden
1270,Completed-Closed,Christer,2012/05/09 16:34:19.000,High,se,Org line C,C_6,PROD802,Sweden
1807,Accepted-In Progress,Ewa,2012/02/14 12:38:20.000,Medium,us,Org line G3,,PROD98,POLAND
1807,Completed-Closed,Ewa,2012/02/14 12:53:55.000,Medium,us,Org line G3,,PROD98,POLAND
1304,Accepted-In Progress,Sebastien,2012/04/02 10:42:20.000,Medium,fr,Org line C,E_6,PROD698,France
