case,activity,resource,timestamp,Att1,Att2,Att3,Att4,Att5
case-7043,T10 Determine necessity to stop indication - complete,Value11,2011/04/21 09:11:02.282,Value1,Value1,Value4,Value13,Value1
case-4656,Confirmation of receipt - complete,Value33,2010/12/14 15:42:36.276,Value1,Value1,Value4,Value26,Value3
case-4656,T02 Check confirmation of receipt - complete,Value33,2010/12/14 15:43:12.701,Value1,Value1,Value4,Value26,Value3
case-4656,T06 Determine necessity of stop advice - complete,Value33,2010/12/14 15:43:41.072,Value1,Value1,Value4,Value26,Value1
case-4656,T04 Determine confirmation of receipt - complete,Value33,2010/12/14 15:44:42.533,Value1,Value1,Value4,Value26,Value3
case-4656,T10 Determine necessity to stop indication - complete,Value33,2010/12/14 15:45:04.757,Value1,Value1,Value4,Value26,Value1
case-4656,T05 Print and send confirmation of receipt - complete,Value12,2010/12/15 08:35:18.185,Value1,Value1,Value4,Value26,Value5
case-10788,Confirmation of receipt - complete,Value19,2012/01/12 15:13:12.379,Value1,Value1,Value2,Value18,Value1
case-10788,T02 Check confirmation of receipt - complete,Value19,2012/01/12 15:13:56.588,Value1,Value1,Value2,Value18,Value2
case-10788,T04 Determine confirmation of receipt - complete,Value19,2012/01/12 15:14:33.885,Value1,Value1,Value2,Value18,Value4
case-10788,T05 Print and send confirmation of receipt - complete,Value19,2012/01/12 15:16:01.964,Value1,Value1,Value2,Value18,Value5
case-10788,T06 Determine necessity of stop advice - complete,Value19,2012/01/12 15:17:05.134,Value1,Value1,Value2,Value18,Value1
case-10788,T10 Determine necessity to stop indication - complete,Value19,2012/01/12 15:18:11.016,Value1,Value1,Value2,Value18,Value1
case-11007,Confirmation of receipt - complete,Value13,2012/01/03 16:02:18.024,Value1,Value1,Value2,Value12,Value3
case-11007,T02 Check confirmation of receipt - complete,Value13,2012/01/05 08:40:10.511,Value1,Value1,Value2,Value12,Value2
case-11007,T04 Determine confirmation of receipt - complete,Value13,2012/01/05 08:45:59.214,Value1,Value1,Value2,Value12,Value4
case-11007,T05 Print and send confirmation of receipt - complete,Value13,2012/01/05 09:49:38.861,Value1,Value1,Value2,Value12,Value3
case-11007,T06 Determine necessity of stop advice - complete,Value13,2012/01/05 09:51:36.497,Value1,Value1,Value2,Value12,Value1
case-11007,T10 Determine necessity to stop indication - complete,Value13,2012/01/05 09:52:53.749,Value1,Value1,Value2,Value12,Value1
case-6015,Confirmation of receipt - complete,Value6,2011/02/15 15:29:29.915,Value1,Value1,Value4,Value4,Value3
case-6015,T02 Check confirmation of receipt - complete,Value6,2011/02/15 15:45:56.421,Value1,Value1,Value4,Value4,Value2
case-6015,T04 Determine confirmation of receipt - complete,Value6,2011/02/15 15:46:10.121,Value1,Value1,Value4,Value4,Value4
case-6015,T06 Determine necessity of stop advice - complete,Value6,2011/02/15 15:46:33.991,Value1,Value1,Value4,Value4,Value1
case-6015,T07-1 Draft intern advice aspect 1 - complete,Value6,2011/02/15 15:47:20.899,Value1,Value1,Value4,Value4,Value6
case-6015,T06 Determine necessity of stop advice - complete,Value6,2011/02/15 15:47:47.680,Value1,Value1,Value4,Value4,Value1
case-6015,T10 Determine necessity to stop indication - complete,Value6,2011/02/15 15:48:36.617,Value1,Value1,Value4,Value4,Value1
case-6015,T05 Print and send confirmation of receipt - complete,Value12,2011/02/16 14:03:48.596,Value1,Value1,Value4,Value4,Value5
case-5115,Confirmation of receipt - complete,Value26,2011/01/06 10:16:58.972,Value3,Value1,Value4,Value22,Value3
case-5115,T02 Check confirmation of receipt - complete,Value26,2011/01/11 11:14:52.864,Value3,Value1,Value4,Value22,Value3
case-5115,T04 Determine confirmation of receipt - complete,Value2,2011/01/11 11:54:53.574,Value3,Value1,Value4,Value22,Value4
case-5115,T05 Print and send confirmation of receipt - complete,Value12,2011/01/11 14:07:34.908,Value3,Value1,Value4,Value22,Value5
case-5115,T06 Determine necessity of stop advice - complete,Value26,2011/01/12 10:56:15.145,Value3,Value1,Value4,Value22,Value1
case-5115,T10 Determine necessity to stop indication - complete,Value26,2011/01/12 10:56:29.555,Value3,Value1,Value4,Value22,Value1
case-9895,Confirmation of receipt - complete,Value5,2011/10/11 12:49:05.896,Value1,Value1,Value3,Value3,Value3
case-9895,T06 Determine necessity of stop advice - complete,Value5,2011/10/11 12:49:30.730,Value1,Value1,Value3,Value3,Value1
case-9895,T07-4 Draft internal advice to hold for type 4 - complete,Value5,2011/10/11 12:49:46.177,Value1,Value1,Value3,Value3,Value8
case-9895,T06 Determine necessity of stop advice - complete,Value5,2011/10/11 12:50:00.788,Value1,Value1,Value3,Value3,Value1
case-9895,T10 Determine necessity to stop indication - complete,Value5,2011/10/11 12:50:21.919,Value1,Value1,Value3,Value3,Value1
case-9895,T02 Check confirmation of receipt - complete,Value5,2011/10/11 12:50:36.614,Value1,Value1,Value3,Value3,Value2
case-9895,T04 Determine confirmation of receipt - complete,Value5,2011/10/11 12:50:51.298,Value1,Value1,Value3,Value3,Value4
case-9895,T05 Print and send confirmation of receipt - complete,Value5,2011/10/11 12:51:05.484,Value1,Value1,Value3,Value3,Value5
case-6606,Confirmation of receipt - complete,Value10,2011/03/23 14:22:44.682,Value1,Value1,Value4,Value8,Value3
case-6606,T02 Check confirmation of receipt - complete,Value10,2011/03/23 14:40:38.067,Value1,Value1,Value4,Value8,Value3
case-6606,T06 Determine necessity of stop advice - complete,Value10,2011/03/23 14:40:54.342,Value1,Value1,Value4,Value8,Value1
case-6606,T10 Determine necessity to stop indication - complete,Value10,2011/03/23 14:49:38.630,Value1,Value1,Value4,Value8,Value1
case-6606,T04 Determine confirmation of receipt - complete,Value26,2011/03/24 08:35:34.920,Value1,Value1,Value4,Value8,Value3
case-6606,T05 Print and send confirmation of receipt - complete,Value12,2011/03/24 14:37:52.725,Value1,Value1,Value4,Value8,Value5
case-4407,Confirmation of receipt - complete,Value29,2010/12/13 10:14:42.822,Value1,Value1,Value4,Value27,Value3
case-4407,T02 Check confirmation of receipt - complete,Value29,2010/12/13 10:15:06.626,Value1,Value1,Value4,Value27,Value2
case-4407,T04 Determine confirmation of receipt - complete,Value29,2010/12/13 10:15:27.006,Value1,Value1,Value4,Value27,Value4
case-4407,T05 Print and send confirmation of receipt - complete,Value29,2010/12/13 10:16:08.245,Value1,Value1,Value4,Value27,Value5
case-4407,T06 Determine necessity of stop advice - complete,Value29,2010/12/13 10:16:22.877,Value1,Value1,Value4,Value27,Value1
case-4407,T10 Determine necessity to stop indication - complete,Value29,2010/12/13 10:21:25.358,Value1,Value1,Value4,Value27,Value1
case-6957,Confirmation of receipt - complete,Value8,2011/04/13 10:53:05.329,Value1,Value1,Value4,Value7,Value3
case-6957,T02 Check confirmation of receipt - complete,Value8,2011/04/13 10:53:52.557,Value1,Value1,Value4,Value7,Value3
case-6957,T06 Determine necessity of stop advice - complete,Value8,2011/04/13 10:54:16.536,Value1,Value1,Value4,Value7,Value1
case-6957,T10 Determine necessity to stop indication - complete,Value8,2011/04/13 10:54:33.659,Value1,Value1,Value4,Value7,Value1
case-6957,T04 Determine confirmation of receipt - complete,Value2,2011/04/15 14:56:28.069,Value1,Value1,Value4,Value7,Value4
case-6957,T05 Print and send confirmation of receipt - complete,Value12,2011/04/18 15:17:21.141,Value1,Value1,Value4,Value7,Value5
case-5921,Confirmation of receipt - complete,Value15,2011/02/17 11:26:11.595,Value1,Value1,Value4,Value3,Value3
case-5921,T02 Check confirmation of receipt - complete,Value15,2011/02/17 11:26:27.011,Value1,Value1,Value4,Value3,Value2
case-5921,T04 Determine confirmation of receipt - complete,Value15,2011/02/17 11:26:37.683,Value1,Value1,Value4,Value3,Value4
case-5921,T06 Determine necessity of stop advice - complete,Value15,2011/02/17 11:26:53.996,Value1,Value1,Value4,Value3,Value1
case-5921,T05 Print and send confirmation of receipt - complete,Value15,2011/02/17 11:27:05.458,Value1,Value1,Value4,Value3,Value5
case-5921,T10 Determine necessity to stop indication - complete,Value15,2011/02/17 11:28:23.847,Value1,Value1,Value4,Value3,Value1
case-5580,Confirmation of receipt - complete,Value15,2011/02/09 15:52:24.439,Value2,Value1,Value4,Value3,Value3
case-5580,T02 Check confirmation of receipt - complete,Value15,2011/02/09 15:52:49.522,Value2,Value1,Value4,Value3,Value2
case-5580,T04 Determine confirmation of receipt - complete,Value31,2011/02/10 11:52:23.353,Value2,Value1,Value4,Value3,Value3
case-5580,T05 Print and send confirmation of receipt - complete,Value29,2011/02/10 13:18:24.356,Value2,Value1,Value4,Value3,Value5
case-5580,T06 Determine necessity of stop advice - complete,Value29,2011/02/10 14:40:31.733,Value2,Value1,Value4,Value3,Value1
case-5580,T10 Determine necessity to stop indication - complete,Value29,2011/02/10 15:04:09.440,Value2,Value1,Value4,Value3,Value1
case-7815,Confirmation of receipt - complete,Value13,2011/06/06 09:47:31.708,Value1,Value1,Value4,Value12,Value3
case-7815,T02 Check confirmation of receipt - complete,Value13,2011/06/06 09:47:46.563,Value1,Value1,Value4,Value12,Value2
case-7815,T04 Determine confirmation of receipt - complete,Value13,2011/06/06 09:48:04.553,Value1,Value1,Value4,Value12,Value4
case-7815,T05 Print and send confirmation of receipt - complete,Value13,2011/06/06 09:48:19.723,Value1,Value1,Value4,Value12,Value5
case-7815,T06 Determine necessity of stop advice - complete,Value13,2011/06/06 09:49:04.495,Value1,Value1,Value4,Value12,Value1
case-7815,T10 Determine necessity to stop indication - complete,Value13,2011/06/06 09:49:41.978,Value1,Value1,Value4,Value12,Value1
case-7815,T16 Report reasons to hold request - complete,Value13,2011/06/06 09:56:09.998,Value1,Value1,Value4,Value12,Value1
case-7815,T17 Check report Y to stop indication - complete,Value13,2011/06/06 09:56:39.135,Value1,Value1,Value4,Value12,Value2
case-7815,T18 Adjust report Y to stop indicition - complete,Value13,2011/06/06 09:57:01.276,Value1,Value1,Value4,Value12,Value1
case-7815,T17 Check report Y to stop indication - complete,Value13,2011/06/06 09:57:15.624,Value1,Value1,Value4,Value12,Value2
case-7815,T18 Adjust report Y to stop indicition - complete,Value13,2011/06/06 09:57:34.132,Value1,Value1,Value4,Value12,Value1
case-7815,T17 Check report Y to stop indication - complete,Value13,2011/06/06 09:58:04.754,Value1,Value1,Value4,Value12,Value2
case-7815,T19 Determine report Y to stop indication - complete,Value13,2011/06/06 09:58:44.603,Value1,Value1,Value4,Value12,Value4
case-7815,T20 Print report Y to stop indication - complete,Value13,2011/06/06 09:59:06.434,Value1,Value1,Value4,Value12,Value5
case-7570,Confirmation of receipt - complete,Value15,2011/05/20 15:08:44.165,Value1,Value1,Value4,Value11,Value1
case-7570,T02 Check confirmation of receipt - complete,Value15,2011/05/20 15:09:03.161,Value1,Value1,Value4,Value11,Value2
case-7570,T04 Determine confirmation of receipt - complete,Value15,2011/05/20 15:09:20.155,Value1,Value1,Value4,Value11,Value4
case-7570,T05 Print and send confirmation of receipt - complete,Value15,2011/05/20 15:09:32.818,Value1,Value1,Value4,Value11,Value5
case-7570,T06 Determine necessity of stop advice - complete,Value15,2011/05/26 13:27:09.297,Value1,Value1,Value4,Value11,Value1
case-7570,T10 Determine necessity to stop indication - complete,Value15,2011/05/26 13:28:10.860,Value1,Value1,Value4,Value11,Value1
case-6987,Confirmation of receipt - complete,Value32,2011/04/18 09:52:36.194,Value1,Value1,Value4,Value28,Value1
case-6987,T02 Check confirmation of receipt - complete,Value32,2011/04/18 09:52:59.077,Value1,Value1,Value4,Value28,Value2
case-6987,T04 Determine confirmation of receipt - complete,Value32,2011/04/18 09:53:10.803,Value1,Value1,Value4,Value28,Value4
case-6987,T06 Determine necessity of stop advice - complete,Value32,2011/04/18 09:53:24.166,Value1,Value1,Value4,Value28,Value1
case-6987,T10 Determine necessity to stop indication - complete,Value32,2011/04/18 09:53:40.989,Value1,Value1,Value4,Value28,Value1
case-6987,T05 Print and send confirmation of receipt - complete,Value12,2011/04/18 15:25:20.592,Value1,Value1,Value4,Value28,Value5
case-5928,Confirmation of receipt - complete,Value33,2011/03/15 16:17:26.017,Value2,Value1,Value4,Value26,Value3
case-5928,T02 Check confirmation of receipt - complete,Value33,2011/03/15 16:25:57.685,Value2,Value1,Value4,Value26,Value3
case-5928,T06 Determine necessity of stop advice - complete,Value33,2011/03/15 16:26:08.851,Value2,Value1,Value4,Value26,Value1
case-5928,T10 Determine necessity to stop indication - complete,Value33,2011/03/15 16:26:20.939,Value2,Value1,Value4,Value26,Value1
case-5928,T04 Determine confirmation of receipt - complete,Value33,2011/03/15 16:27:06.675,Value2,Value1,Value4,Value26,Value3
case-5928,T05 Print and send confirmation of receipt - complete,Value33,2011/03/15 16:27:28.532,Value2,Value1,Value4,Value26,Value5
case-10011,Confirmation of receipt - complete,Value1,2011/10/11 13:45:40.276,Value1,Value1,Value1,Value1,Value1
case-10011,T02 Check confirmation of receipt - complete,Value2,2011/10/12 08:26:25.398,Value1,Value1,Value1,Value1,Value2
case-10011,T03 Adjust confirmation of receipt - complete,Value1,2011/11/24 15:36:51.302,Value1,Value1,Value1,Value1,Value1
case-10011,T02 Check confirmation of receipt - complete,Value1,2011/11/24 15:37:16.553,Value1,Value1,Value1,Value1,Value2
case-4085,Confirmation of receipt - complete,Value4,2010/12/20 12:49:40.212,Value1,Value1,Value4,Value4,Value3
case-10929,Confirmation of receipt - complete,Value28,2011/12/19 15:34:47.491,Value1,Value1,Value6,Value23,Value3
case-10929,T02 Check confirmation of receipt - complete,Value28,2011/12/19 15:37:28.906,Value1,Value1,Value6,Value23,Value3
case-10929,T06 Determine necessity of stop advice - complete,Value28,2011/12/19 15:38:21.935,Value1,Value1,Value6,Value23,Value1
case-10929,T10 Determine necessity to stop indication - complete,Value28,2011/12/19 15:39:29.045,Value1,Value1,Value6,Value23,Value1
case-10929,T04 Determine confirmation of receipt - complete,Value28,2012/01/16 13:17:48.717,Value1,Value1,Value6,Value23,Value3
case-10929,T05 Print and send confirmation of receipt - complete,Value28,2012/01/16 13:18:38.578,Value1,Value1,Value6,Value23,Value5
case-9762,Confirmation of receipt - complete,Value5,2011/10/04 10:29:15.847,Value1,Value1,Value3,Value3,Value3
case-9762,T06 Determine necessity of stop advice - complete,Value5,2011/10/04 10:29:40.505,Value1,Value1,Value3,Value3,Value1
case-9762,T10 Determine necessity to stop indication - complete,Value5,2011/10/04 10:29:58.416,Value1,Value1,Value3,Value3,Value1
case-9762,T02 Check confirmation of receipt - complete,Value5,2011/10/04 10:30:18.249,Value1,Value1,Value3,Value3,Value2
case-9762,T04 Determine confirmation of receipt - complete,Value5,2011/10/04 10:34:40.222,Value1,Value1,Value3,Value3,Value4
case-9762,T05 Print and send confirmation of receipt - complete,Value5,2011/10/04 10:35:00.969,Value1,Value1,Value3,Value3,Value5
case-5153,Confirmation of receipt - complete,Value26,2011/01/06 13:10:53.097,Value3,Value1,Value4,Value22,Value1
case-5153,T02 Check confirmation of receipt - complete,Value26,2011/01/11 11:21:22.692,Value3,Value1,Value4,Value22,Value3
case-5153,T04 Determine confirmation of receipt - complete,Value2,2011/01/11 11:58:06.114,Value3,Value1,Value4,Value22,Value4
case-5153,T05 Print and send confirmation of receipt - complete,Value12,2011/01/11 14:05:18.828,Value3,Value1,Value4,Value22,Value5
case-5153,T06 Determine necessity of stop advice - complete,Value26,2011/01/11 14:35:26.111,Value3,Value1,Value4,Value22,Value1
case-5153,T10 Determine necessity to stop indication - complete,Value26,2011/01/11 14:35:49.744,Value3,Value1,Value4,Value22,Value1
case-4149,Confirmation of receipt - complete,Value10,2010/11/05 14:30:08.159,Value1,Value1,Value4,Value8,Value1
case-4149,T06 Determine necessity of stop advice - complete,Value10,2010/11/05 14:31:07.966,Value1,Value1,Value4,Value8,Value1
case-4149,T10 Determine necessity to stop indication - complete,Value10,2010/11/05 14:31:35.445,Value1,Value1,Value4,Value8,Value1
case-4149,T02 Check confirmation of receipt - complete,Value23,2010/11/09 15:44:17.788,Value1,Value1,Value4,Value8,Value3
case-4149,T04 Determine confirmation of receipt - complete,Value2,2010/11/12 15:00:18.957,Value1,Value1,Value4,Value8,Value4
case-4149,T05 Print and send confirmation of receipt - complete,Value12,2010/11/16 10:25:26.201,Value1,Value1,Value4,Value8,Value5
case-9628,Confirmation of receipt - complete,Value24,2011/09/27 09:46:52.030,Value1,Value1,Value2,Value2,Value3
case-9628,T02 Check confirmation of receipt - complete,Value24,2011/09/27 09:47:16.447,Value1,Value1,Value2,Value2,Value2
case-9628,T04 Determine confirmation of receipt - complete,Value24,2011/09/27 10:18:49.679,Value1,Value1,Value2,Value2,Value4
case-9628,T05 Print and send confirmation of receipt - complete,Value24,2011/09/27 10:23:36.635,Value1,Value1,Value2,Value2,Value5
case-9628,T06 Determine necessity of stop advice - complete,Value24,2011/09/27 10:23:52.916,Value1,Value1,Value2,Value2,Value1
case-9628,T10 Determine necessity to stop indication - complete,Value24,2011/09/27 10:24:14.974,Value1,Value1,Value2,Value2,Value1
case-7079,Confirmation of receipt - complete,Value11,2011/04/21 16:37:33.380,Value1,Value1,Value4,Value13,Value3
case-7079,T02 Check confirmation of receipt - complete,Value11,2011/04/21 16:37:55.193,Value1,Value1,Value4,Value13,Value2
case-7079,T04 Determine confirmation of receipt - complete,Value11,2011/04/21 16:47:33.947,Value1,Value1,Value4,Value13,Value4
case-7079,T05 Print and send confirmation of receipt - complete,Value11,2011/04/21 16:47:43.266,Value1,Value1,Value4,Value13,Value5
case-7079,T06 Determine necessity of stop advice - complete,Value11,2011/04/21 16:47:56.392,Value1,Value1,Value4,Value13,Value1
case-7079,T10 Determine necessity to stop indication - complete,Value11,2011/04/26 08:25:19.554,Value1,Value1,Value4,Value13,Value1
case-4208,Confirmation of receipt - complete,Value30,2010/12/02 08:47:31.459,Value1,Value1,Value4,Value3,Value3
case-4208,T02 Check confirmation of receipt - complete,Value30,2010/12/02 08:48:34.402,Value1,Value1,Value4,Value3,Value3
case-4208,T06 Determine necessity of stop advice - complete,Value30,2010/12/02 08:50:22.430,Value1,Value1,Value4,Value3,Value1
case-4208,T10 Determine necessity to stop indication - complete,Value30,2010/12/02 08:53:00.533,Value1,Value1,Value4,Value3,Value1
case-4208,T04 Determine confirmation of receipt - complete,Value30,2010/12/02 08:54:01.332,Value1,Value1,Value4,Value3,Value3
case-4208,T05 Print and send confirmation of receipt - complete,Value30,2010/12/02 08:54:39.811,Value1,Value1,Value4,Value3,Value3
case-9883,Confirmation of receipt - complete,Value17,2011/11/24 14:05:19.191,Value1,Value1,Value2,Value16,Value3
case-9883,T02 Check confirmation of receipt - complete,Value17,2011/11/24 14:05:55.077,Value1,Value1,Value2,Value16,Value2
case-9883,T04 Determine confirmation of receipt - complete,Value17,2011/11/24 14:07:05.561,Value1,Value1,Value2,Value16,Value4
case-9883,T05 Print and send confirmation of receipt - complete,Value17,2011/11/24 14:07:33.305,Value1,Value1,Value2,Value16,Value5
case-9883,T06 Determine necessity of stop advice - complete,Value17,2011/11/24 14:08:10.995,Value1,Value1,Value2,Value16,Value1
case-9883,T10 Determine necessity to stop indication - complete,Value17,2011/11/24 14:08:57.511,Value1,Value1,Value2,Value16,Value1
case-8199,Confirmation of receipt - complete,Value24,2011/06/22 14:01:31.637,Value1,Value1,Value2,Value2,Value1
case-8199,T02 Check confirmation of receipt - complete,Value24,2011/06/22 14:01:50.701,Value1,Value1,Value2,Value2,Value2
case-8199,T04 Determine confirmation of receipt - complete,Value24,2011/06/22 14:02:10.143,Value1,Value1,Value2,Value2,Value4
case-8199,T05 Print and send confirmation of receipt - complete,Value24,2011/06/22 14:02:28.179,Value1,Value1,Value2,Value2,Value5
case-8199,T06 Determine necessity of stop advice - complete,Value24,2011/06/24 08:52:19.621,Value1,Value1,Value2,Value2,Value1
case-8199,T10 Determine necessity to stop indication - complete,Value24,2011/06/24 08:52:39.470,Value1,Value1,Value2,Value2,Value1
case-6713,Confirmation of receipt - complete,Value14,2011/05/10 13:42:11.433,Value1,Value1,Value4,Value9,Value3
case-6713,T02 Check confirmation of receipt - complete,Value14,2011/05/10 13:42:30.297,Value1,Value1,Value4,Value9,Value2
case-6713,T04 Determine confirmation of receipt - complete,Value14,2011/05/10 13:42:56.397,Value1,Value1,Value4,Value9,Value4
case-6713,T05 Print and send confirmation of receipt - complete,Value14,2011/05/10 13:43:12.453,Value1,Value1,Value4,Value9,Value5
case-6713,T06 Determine necessity of stop advice - complete,Value14,2011/05/10 13:43:36.047,Value1,Value1,Value4,Value9,Value1
case-6713,T10 Determine necessity to stop indication - complete,Value14,2011/05/10 13:43:55.753,Value1,Value1,Value4,Value9,Value1
case-9932,Confirmation of receipt - complete,Value5,2011/10/10 16:27:46.227,Value1,Value1,Value3,Value3,Value3
case-9932,T02 Check confirmation of receipt - complete,Value5,2011/10/10 16:30:22.617,Value1,Value1,Value3,Value3,Value2
case-9932,T06 Determine necessity of stop advice - complete,Value5,2011/10/10 16:32:12.805,Value1,Value1,Value3,Value3,Value1
case-9932,T04 Determine confirmation of receipt - complete,Value5,2011/10/10 16:32:29.516,Value1,Value1,Value3,Value3,Value4
case-9932,T05 Print and send confirmation of receipt - complete,Value5,2011/10/10 16:32:54.943,Value1,Value1,Value3,Value3,Value5
case-9932,T10 Determine necessity to stop indication - complete,Value5,2011/10/10 16:33:24.899,Value1,Value1,Value3,Value3,Value1
case-5531,Confirmation of receipt - complete,Value11,2011/02/18 12:31:08.898,Value1,Value1,Value4,Value13,Value3
case-5531,T02 Check confirmation of receipt - complete,Value11,2011/02/18 12:31:23.873,Value1,Value1,Value4,Value13,Value2
case-5531,T04 Determine confirmation of receipt - complete,Value11,2011/02/18 12:31:39.196,Value1,Value1,Value4,Value13,Value4
case-5531,T05 Print and send confirmation of receipt - complete,Value11,2011/02/18 12:31:49.205,Value1,Value1,Value4,Value13,Value5
case-5531,T06 Determine necessity of stop advice - complete,Value11,2011/02/18 12:32:05.080,Value1,Value1,Value4,Value13,Value1
case-5531,T10 Determine necessity to stop indication - complete,Value11,2011/02/18 12:32:43.980,Value1,Value1,Value4,Value13,Value1
case-5531,T11 Create document X request unlicensed - complete,Value11,2011/02/18 12:46:14.108,Value1,Value1,Value4,Value13,Value1
case-5531,T12 Check document X request unlicensed - complete,Value11,2011/02/18 12:46:27.790,Value1,Value1,Value4,Value13,Value2
case-5531,T14 Determine document X request unlicensed - complete,Value11,2011/02/18 12:46:41.984,Value1,Value1,Value4,Value13,Value4
case-5531,T15 Print document X request unlicensed - complete,Value11,2011/02/18 12:48:02.276,Value1,Value1,Value4,Value13,Value5
case-5337,Confirmation of receipt - complete,Value4,2011/01/15 13:42:05.411,Value1,Value2,Value4,Value5,Value1
case-6800,Confirmation of receipt - complete,Value19,2011/06/17 08:32:19.910,Value1,Value1,Value4,Value18,Value3
case-6800,T02 Check confirmation of receipt - complete,Value19,2011/06/17 08:32:49.591,Value1,Value1,Value4,Value18,Value2
case-6800,T04 Determine confirmation of receipt - complete,Value19,2011/06/17 08:33:09.044,Value1,Value1,Value4,Value18,Value4
case-6800,T05 Print and send confirmation of receipt - complete,Value19,2011/06/17 08:33:30.683,Value1,Value1,Value4,Value18,Value5
case-6800,T06 Determine necessity of stop advice - complete,Value19,2011/06/17 08:45:14.789,Value1,Value1,Value4,Value18,Value1
case-6800,T10 Determine necessity to stop indication - complete,Value19,2011/06/17 08:45:34.336,Value1,Value1,Value4,Value18,Value1
case-10511,Confirmation of receipt - complete,Value5,2011/11/17 15:11:00.004,Value1,Value1,Value3,Value3,Value1
case-10511,T02 Check confirmation of receipt - complete,Value5,2011/11/17 15:11:23.105,Value1,Value1,Value3,Value3,Value2
case-10511,T04 Determine confirmation of receipt - complete,Value5,2011/11/17 15:11:43.109,Value1,Value1,Value3,Value3,Value4
case-10511,T05 Print and send confirmation of receipt - complete,Value5,2011/11/17 15:12:03.851,Value1,Value1,Value3,Value3,Value5
case-10511,T06 Determine necessity of stop advice - complete,Value5,2011/11/17 15:16:28.264,Value1,Value1,Value3,Value3,Value1
case-10511,T10 Determine necessity to stop indication - complete,Value5,2011/11/17 15:16:57.113,Value1,Value1,Value3,Value3,Value1
case-11460,Confirmation of receipt - complete,Value6,2012/01/19 16:12:19.703,Value2,Value1,Value2,Value4,Value3
case-11460,T02 Check confirmation of receipt - complete,Value6,2012/01/19 16:14:07.239,Value2,Value1,Value2,Value4,Value2
case-11460,T04 Determine confirmation of receipt - complete,Value6,2012/01/19 16:14:39.497,Value2,Value1,Value2,Value4,Value4
case-11460,T06 Determine necessity of stop advice - complete,Value6,2012/01/19 16:15:25.469,Value2,Value1,Value2,Value4,Value1
case-11460,T10 Determine necessity to stop indication - complete,Value6,2012/01/19 16:15:58.589,Value2,Value1,Value2,Value4,Value1
case-11460,T05 Print and send confirmation of receipt - complete,Value12,2012/01/20 13:53:13.367,Value2,Value1,Value2,Value4,Value5
case-4556,Confirmation of receipt - complete,Value24,2010/11/29 14:13:38.573,Value1,Value1,Value4,Value2,Value1
case-4556,T02 Check confirmation of receipt - complete,Value24,2010/11/29 14:15:30.723,Value1,Value1,Value4,Value2,Value2
case-4556,T04 Determine confirmation of receipt - complete,Value24,2010/11/29 14:15:43.456,Value1,Value1,Value4,Value2,Value4
case-4556,T06 Determine necessity of stop advice - complete,Value24,2010/11/29 14:17:11.457,Value1,Value1,Value4,Value2,Value1
case-4556,T10 Determine necessity to stop indication - complete,Value24,2010/11/29 14:29:07.956,Value1,Value1,Value4,Value2,Value1
case-4556,T05 Print and send confirmation of receipt - complete,Value12,2010/11/30 10:17:33.827,Value1,Value1,Value4,Value2,Value5
case-8442,Confirmation of receipt - complete,Value21,2011/07/07 13:50:59.813,Value1,Value1,Value3,Value3,Value1
case-8442,T02 Check confirmation of receipt - complete,Value15,2011/07/20 13:04:47.791,Value1,Value1,Value3,Value3,Value3
case-8442,T06 Determine necessity of stop advice - complete,Value15,2011/07/20 13:05:26.141,Value1,Value1,Value3,Value3,Value1
case-8442,T04 Determine confirmation of receipt - complete,Value15,2011/07/20 13:06:04.607,Value1,Value1,Value3,Value3,Value4
case-8442,T05 Print and send confirmation of receipt - complete,Value15,2011/07/20 13:06:51.894,Value1,Value1,Value3,Value3,Value5
case-8442,T10 Determine necessity to stop indication - complete,Value15,2011/07/20 13:08:02.148,Value1,Value1,Value3,Value3,Value1
case-10662,Confirmation of receipt - complete,Value6,2011/11/30 16:04:11.166,Value2,Value1,Value2,Value4,Value3
case-10662,T02 Check confirmation of receipt - complete,Value6,2011/11/30 16:04:34.445,Value2,Value1,Value2,Value4,Value2
case-10662,T04 Determine confirmation of receipt - complete,Value6,2011/11/30 16:05:16.298,Value2,Value1,Value2,Value4,Value4
case-10662,T05 Print and send confirmation of receipt - complete,Value6,2011/11/30 16:05:37.734,Value2,Value1,Value2,Value4,Value5
case-10662,T06 Determine necessity of stop advice - complete,Value6,2011/11/30 16:06:12.022,Value2,Value1,Value2,Value4,Value1
case-10662,T10 Determine necessity to stop indication - complete,Value6,2011/11/30 16:06:44.087,Value2,Value1,Value2,Value4,Value1
case-8844,Confirmation of receipt - complete,Value11,2011/08/19 11:12:50.362,Value1,Value1,Value2,Value13,Value3
case-8844,T02 Check confirmation of receipt - complete,Value11,2011/08/19 11:17:17.445,Value1,Value1,Value2,Value13,Value2
case-8844,T04 Determine confirmation of receipt - complete,Value11,2011/08/19 11:17:53.079,Value1,Value1,Value2,Value13,Value4
case-8844,T05 Print and send confirmation of receipt - complete,Value11,2011/08/19 11:18:20.997,Value1,Value1,Value2,Value13,Value5
case-8844,T06 Determine necessity of stop advice - complete,Value11,2011/08/19 11:21:01.840,Value1,Value1,Value2,Value13,Value1
case-8844,T10 Determine necessity to stop indication - complete,Value11,2011/08/19 11:22:01.653,Value1,Value1,Value2,Value13,Value1
case-11376,Confirmation of receipt - complete,Value11,2012/01/17 07:49:54.680,Value1,Value1,Value2,Value13,Value3
