case-8710,T10 Determine necessity to stop indication - complete, 17,2011/07/28 15:23:08.179, 1, 1, 2, 18, 1
case-8710,T02 Check confirmation of receipt - complete, 17,2011/07/28 15:23:42.998, 1, 1, 2, 18, 2
case-8710,T04 Determine confirmation of receipt - complete, 17,2011/07/28 15:25:00.933, 1, 1, 2, 18, 4
case-8710,T05 Print and send confirmation of receipt - complete, 17,2011/07/28 15:25:38.412, 1, 1, 2, 18, 5
case-5021,Confirmation of receipt - complete, 24,2011/01/07 14:42:49.358, 1, 1, 4, 2, 3
case-5021,T02 Check confirmation of receipt - complete, 24,2011/01/07 14:43:02.116, 1, 1, 4, 2, 2
case-5021,T06 Determine necessity of stop advice - complete, 24,2011/01/07 14:43:12.423, 1, 1, 4, 2, 1
case-5021,T04 Determine confirmation of receipt - complete, 2,2011/01/07 15:25:03.384, 1, 1, 4, 2, 4
case-5021,T10 Determine necessity to stop indication - complete, 24,2011/01/07 15:25:59.426, 1, 1, 4, 2, 1
case-5021,T05 Print and send confirmation of receipt - complete, 12,2011/01/07 15:48:40.718, 1, 1, 4, 2, 5
case-9226,Confirmation of receipt - complete, 6,2011/08/30 09:39:00.949, 2, 1, 2, 4, 3
case-9226,T02 Check confirmation of receipt - complete, 6,2011/08/30 09:39:30.164, 2, 1, 2, 4, 2
case-9226,T04 Determine confirmation of receipt - complete, 6,2011/08/30 09:39:51.600, 2, 1, 2, 4, 4
case-9226,T05 Print and send confirmation of receipt - complete, 6,2011/08/30 09:40:13.564, 2, 1, 2, 4, 5
case-9226,T06 Determine necessity of stop advice - complete, 6,2011/08/30 09:40:32.773, 2, 1, 2, 4, 1
case-9226,T10 Determine necessity to stop indication - complete, 6,2011/08/30 09:41:15.423, 2, 1, 2, 4, 1
case-6335,Confirmation of receipt - complete, 15,2011/03/24 10:45:41.418, 1, 1, 4, 3, 3
case-6335,T02 Check confirmation of receipt - complete, 15,2011/03/24 10:46:01.784, 1, 1, 4, 3, 2
case-6335,T04 Determine confirmation of receipt - complete, 15,2011/03/24 10:46:13.946, 1, 1, 4, 3, 4
case-6335,T05 Print and send confirmation of receipt - complete, 15,2011/03/24 10:46:24.024, 1, 1, 4, 3, 5
case-6335,T06 Determine necessity of stop advice - complete, 30,2011/04/06 10:06:24.073, 1, 1, 4, 3, 1
case-6335,T10 Determine necessity to stop indication - complete, 30,2011/04/06 10:07:15.367, 1, 1, 4, 3, 1
case-6335,T16 Report reasons to hold request - complete, 30,2011/04/06 14:14:40.223, 1, 1, 4, 3, 1
case-6335,T17 Check report Y to stop indication - complete, 30,2011/04/06 14:15:18.808, 1, 1, 4, 3, 2
case-6335,T18 Adjust report Y to stop indicition - complete, 30,2011/04/06 14:15:31.424, 1, 1, 4, 3, 1
case-6335,T17 Check report Y to stop indication - complete, 30,2011/04/06 14:16:10.658, 1, 1, 4, 3, 3
case-6335,T18 Adjust report Y to stop indicition - complete, 30,2011/04/06 14:16:29.966, 1, 1, 4, 3, 1
case-6335,T17 Check report Y to stop indication - complete, 30,2011/04/06 14:17:22.246, 1, 1, 4, 3, 3
case-6335,T18 Adjust report Y to stop indicition - complete, 30,2011/04/06 14:17:34.132, 1, 1, 4, 3, 1
case-6335,T17 Check report Y to stop indication - complete, 30,2011/04/06 14:19:08.597, 1, 1, 4, 3, 3
case-6335,T18 Adjust report Y to stop indicition - complete, 30,2011/04/06 14:19:25.491, 1, 1, 4, 3, 1
case-6335,T17 Check report Y to stop indication - complete, 30,2011/04/06 14:19:39.722, 1, 1, 4, 3, 2
case-6335,T19 Determine report Y to stop indication - complete, 30,2011/04/06 14:19:53.076, 1, 1, 4, 3, 4
case-6335,T20 Print report Y to stop indication - complete, 30,2011/04/06 14:20:03.916, 1, 1, 4, 3, 5
case-8709,Confirmation of receipt - complete, 4,2011/07/28 12:22:13.305, 1, 1, 2, 16, 3
case-7556,Confirmation of receipt - complete, 10,2011/05/27 09:15:44.787, 1, 1, 2, 13, 3
case-7556,T02 Check confirmation of receipt - complete, 10,2011/05/27 09:16:25.219, 1, 1, 2, 13, 3
case-7556,T04 Determine confirmation of receipt - complete, 10,2011/05/27 09:17:02.587, 1, 1, 2, 13, 3
case-7556,T05 Print and send confirmation of receipt - complete, 10,2011/06/01 13:43:51.381, 1, 1, 2, 13, 3
case-7556,T06 Determine necessity of stop advice - complete, 10,2011/06/01 13:48:13.149, 1, 1, 2, 13, 1
case-7556,T10 Determine necessity to stop indication - complete, 10,2011/06/01 13:48:31.441, 1, 1, 2, 13, 1
case-4061,Confirmation of receipt - complete, 30,2010/11/04 08:33:20.405, 4, 1, 4, 11, 1
case-4061,T06 Determine necessity of stop advice - complete, 30,2010/11/04 08:33:48.717, 4, 1, 4, 11, 1
case-4061,T10 Determine necessity to stop indication - complete, 30,2010/11/04 08:34:22.793, 4, 1, 4, 11, 1
case-4061,T02 Check confirmation of receipt - complete, 31,2010/11/04 10:33:02.334, 4, 1, 4, 11, 3
case-4061,T04 Determine confirmation of receipt - complete, 31,2010/11/04 11:51:09.059, 4, 1, 4, 11, 3
case-4061,T05 Print and send confirmation of receipt - complete, 21,2010/11/04 13:46:12.386, 4, 1, 4, 11, 3
case-4185,Confirmation of receipt - complete, 30,2010/12/02 08:11:39.624, 1, 2, 4, 3, 3
case-4185,T06 Determine necessity of stop advice - complete, 30,2010/12/02 08:11:57.582, 1, 2, 4, 3, 1
case-4185,T10 Determine necessity to stop indication - complete, 30,2010/12/02 08:13:55.406, 1, 2, 4, 3, 1
case-4185,T02 Check confirmation of receipt - complete, 30,2010/12/02 08:20:08.769, 1, 2, 4, 3, 2
case-4185,T03 Adjust confirmation of receipt - complete, 30,2010/12/02 08:21:46.572, 1, 2, 4, 3, 1
case-4185,T02 Check confirmation of receipt - complete, 30,2010/12/02 08:27:20.046, 1, 2, 4, 3, 3
case-4185,T03 Adjust confirmation of receipt - complete, 30,2010/12/02 08:27:39.920, 1, 2, 4, 3, 1
case-4185,T02 Check confirmation of receipt - complete, 30,2010/12/02 08:28:03.007, 1, 2, 4, 3, 2
case-4185,T04 Determine confirmation of receipt - complete, 30,2010/12/02 08:28:43.868, 1, 2, 4, 3, 3
case-4185,T03 Adjust confirmation of receipt - complete, 30,2010/12/02 08:29:00.825, 1, 2, 4, 3, 1
case-4185,T02 Check confirmation of receipt - complete, 30,2010/12/08 14:31:19.493, 1, 2, 4, 3, 3
case-4185,T04 Determine confirmation of receipt - complete, 30,2010/12/08 14:36:17.802, 1, 2, 4, 3, 4
case-4185,T05 Print and send confirmation of receipt - complete, 12,2010/12/10 13:57:18.174, 1, 2, 4, 3, 5
case-4394,Confirmation of receipt - complete, 4,2010/12/16 12:40:07.939, 1, 1, 4, 18, 3
case-7957,Confirmation of receipt - complete, 15,2011/06/28 09:53:18.435, 1, 1, 3, 3, 1
case-7957,T02 Check confirmation of receipt - complete, 15,2011/06/28 09:53:40.558, 1, 1, 3, 3, 2
case-7957,T04 Determine confirmation of receipt - complete, 15,2011/06/28 09:53:56.992, 1, 1, 3, 3, 4
case-7957,T05 Print and send confirmation of receipt - complete, 15,2011/06/28 09:54:10.385, 1, 1, 3, 3, 5
case-7957,T06 Determine necessity of stop advice - complete, 15,2011/06/28 09:54:26.182, 1, 1, 3, 3, 1
case-7957,T10 Determine necessity to stop indication - complete, 15,2011/06/28 09:54:44.108, 1, 1, 3, 3, 1
case-6504,Confirmation of receipt - complete, 6,2011/03/23 09:52:52.743, 2, 1, 4, 4, 3
case-6504,T02 Check confirmation of receipt - complete, 6,2011/03/23 09:53:12.969, 2, 1, 4, 4, 2
case-6504,T06 Determine necessity of stop advice - complete, 6,2011/03/23 09:53:44.550, 2, 1, 4, 4, 1
case-6504,T10 Determine necessity to stop indication - complete, 6,2011/03/23 09:54:16.067, 2, 1, 4, 4, 1
case-6504,T04 Determine confirmation of receipt - complete, 2,2011/03/23 09:56:27.960, 2, 1, 4, 4, 4
case-6504,T05 Print and send confirmation of receipt - complete, 12,2011/03/23 16:14:39.678, 2, 1, 4, 4, 5
case-3997,Confirmation of receipt - complete, 33,2010/11/04 14:30:42.541, 1, 3, 4, 26, 1
case-3997,T06 Determine necessity of stop advice - complete, 33,2010/11/04 14:31:21.178, 1, 3, 4, 26, 1
case-3997,T10 Determine necessity to stop indication - complete, 33,2010/11/04 14:31:40.155, 1, 3, 4, 26, 1
case-3997,T02 Check confirmation of receipt - complete, 24,2010/11/18 11:31:22.936, 1, 3, 4, 26, 3
case-3997,T04 Determine confirmation of receipt - complete, 11,2010/11/22 12:08:49.070, 1, 3, 4, 26, 3
case-3997,T05 Print and send confirmation of receipt - complete, 12,2010/11/30 09:15:04.106, 1, 3, 4, 26, 5
case-10354,Confirmation of receipt - complete, 4,2011/11/07 08:48:39.290, 1, 2, 4, 20, 1
case-6681,Confirmation of receipt - complete, 32,2011/03/29 11:21:59.517, 1, 1, 4, 28, 3
case-6681,T02 Check confirmation of receipt - complete, 32,2011/03/29 11:22:20.284, 1, 1, 4, 28, 2
case-6681,T04 Determine confirmation of receipt - complete, 32,2011/03/29 11:22:32.161, 1, 1, 4, 28, 4
case-6681,T06 Determine necessity of stop advice - complete, 32,2011/03/29 11:22:46.075, 1, 1, 4, 28, 1
case-6681,T10 Determine necessity to stop indication - complete, 32,2011/03/29 11:23:10.398, 1, 1, 4, 28, 1
case-6681,T05 Print and send confirmation of receipt - complete, 12,2011/03/29 15:55:05.218, 1, 1, 4, 28, 5
case-709,Confirmation of receipt - complete, 1,2010/11/03 10:57:52.384, 1, 1, 4, 1, 1
case-709,T02 Check confirmation of receipt - complete, 1,2010/11/03 10:59:58.965, 1, 1, 4, 1, 2
case-709,T04 Determine confirmation of receipt - complete, 1,2010/11/03 11:00:23.028, 1, 1, 4, 1, 4
case-709,T05 Print and send confirmation of receipt - complete, 1,2010/11/03 11:00:57.724, 1, 1, 4, 1, 5
case-709,T06 Determine necessity of stop advice - complete, 1,2010/11/09 14:33:13.103, 1, 1, 4, 1, 1
case-709,T07-2 Draft intern advice aspect 2 - complete, 1,2010/11/09 14:33:55.830, 1, 1, 4, 1, 9
case-709,T06 Determine necessity of stop advice - complete, 1,2010/11/09 14:34:28.410, 1, 1, 4, 1, 1
case-709,T10 Determine necessity to stop indication - complete, 1,2010/11/09 14:34:55.347, 1, 1, 4, 1, 1
case-4011,Confirmation of receipt - complete, 30,2010/11/08 09:18:09.532, 1, 1, 4, 24, 3
case-4011,T06 Determine necessity of stop advice - complete, 30,2010/11/08 09:18:29.688, 1, 1, 4, 24, 1
case-4011,T10 Determine necessity to stop indication - complete, 30,2010/11/08 09:18:55.857, 1, 1, 4, 24, 1
case-4011,T02 Check confirmation of receipt - complete, 16,2010/11/09 08:13:59.914, 1, 1, 4, 24, 3
case-4011,T03 Adjust confirmation of receipt - complete, 30,2010/11/29 14:58:20.142, 1, 1, 4, 24, 1
case-4011,T02 Check confirmation of receipt - complete, 30,2010/11/29 15:05:45.486, 1, 1, 4, 24, 2
case-4011,T03 Adjust confirmation of receipt - complete, 29,2010/12/10 08:26:07.397, 1, 1, 4, 24, 1
case-4011,T02 Check confirmation of receipt - complete, 29,2010/12/10 08:27:33.436, 1, 1, 4, 24, 2
case-4011,T04 Determine confirmation of receipt - complete, 29,2010/12/10 08:28:24.637, 1, 1, 4, 24, 4
case-4011,T05 Print and send confirmation of receipt - complete, 29,2010/12/10 08:28:35.351, 1, 1, 4, 24, 5
case-6080,Confirmation of receipt - complete, 19,2011/08/24 10:34:05.988, 2, 1, 4, 18, 3
case-6080,T02 Check confirmation of receipt - complete, 19,2011/08/24 10:34:33.983, 2, 1, 4, 18, 2
case-6080,T04 Determine confirmation of receipt - complete, 19,2011/08/24 10:34:55.136, 2, 1, 4, 18, 4
case-6080,T05 Print and send confirmation of receipt - complete, 19,2011/08/24 10:35:17.321, 2, 1, 4, 18, 5
case-6080,T06 Determine necessity of stop advice - complete, 19,2011/08/24 10:37:39.051, 2, 1, 4, 18, 1
case-6080,T10 Determine necessity to stop indication - complete, 19,2011/08/24 10:49:15.317, 2, 1, 4, 18, 1
case-5382,Confirmation of receipt - complete, 33,2011/02/10 11:26:36.273, 2, 1, 4, 26, 3
case-5382,T02 Check confirmation of receipt - complete, 33,2011/02/10 11:38:31.394, 2, 1, 4, 26, 3
case-5382,T06 Determine necessity of stop advice - complete, 33,2011/02/10 11:42:11.791, 2, 1, 4, 26, 1
case-5382,T10 Determine necessity to stop indication - complete, 33,2011/02/10 11:42:29.053, 2, 1, 4, 26, 1
case-5382,T04 Determine confirmation of receipt - complete, 2,2011/02/10 12:00:29.578, 2, 1, 4, 26, 4
case-5382,T05 Print and send confirmation of receipt - complete, 12,2011/02/11 09:09:15.209, 2, 1, 4, 26, 5
case-6292,Confirmation of receipt - complete, 15,2011/03/10 13:08:32.931, 1, 1, 4, 3, 3
case-6292,T02 Check confirmation of receipt - complete, 15,2011/03/10 13:09:02.368, 1, 1, 4, 3, 2
case-6292,T04 Determine confirmation of receipt - complete, 15,2011/03/10 13:09:33.239, 1, 1, 4, 3, 4
case-6292,T05 Print and send confirmation of receipt - complete, 15,2011/03/10 13:09:47.074, 1, 1, 4, 3, 5
case-6292,T06 Determine necessity of stop advice - complete, 15,2011/03/10 13:09:58.753, 1, 1, 4, 3, 1
case-6292,T10 Determine necessity to stop indication - complete, 15,2011/03/10 13:10:16.539, 1, 1, 4, 3, 1
case-6951,Confirmation of receipt - complete, 4,2011/04/14 08:20:48.570, 1, 1, 4, 26, 3
case-9408,Confirmation of receipt - complete, 19,2011/10/11 08:26:07.057, 1, 1, 2, 18, 3
case-9408,T02 Check confirmation of receipt - complete, 19,2011/10/11 08:26:31.599, 1, 1, 2, 18, 2
case-9408,T04 Determine confirmation of receipt - complete, 19,2011/10/11 08:26:57.473, 1, 1, 2, 18, 4
case-9408,T05 Print and send confirmation of receipt - complete, 19,2011/10/11 08:27:18.566, 1, 1, 2, 18, 5
case-9408,T06 Determine necessity of stop advice - complete, 19,2011/10/11 08:27:37.936, 1, 1, 2, 18, 1
case-9408,T10 Determine necessity to stop indication - complete, 19,2011/10/11 08:28:08.662, 1, 1, 2, 18, 1
case-9214,Confirmation of receipt - complete, 4,2011/08/31 13:32:18.984, 1, 1, 3, 11, 3
case-9494,Confirmation of receipt - complete, 5,2011/09/21 15:27:33.064, 1, 1, 3, 3, 3
case-9494,T02 Check confirmation of receipt - complete, 5,2011/09/21 15:28:08.253, 1, 1, 3, 3, 2
case-9494,T04 Determine confirmation of receipt - complete, 5,2011/09/21 15:28:23.539, 1, 1, 3, 3, 4
case-9494,T05 Print and send confirmation of receipt - complete, 5,2011/09/21 15:28:40.152, 1, 1, 3, 3, 5
case-9494,T06 Determine necessity of stop advice - complete, 5,2011/09/21 15:28:55.259, 1, 1, 3, 3, 1
case-9494,T10 Determine necessity to stop indication - complete, 5,2011/09/21 15:29:16.344, 1, 1, 3, 3, 1
case-8079,Confirmation of receipt - complete, 22,2011/06/15 13:42:34.168, 1, 1, 4, 19, 1
case-8079,T02 Check confirmation of receipt - complete, 22,2011/06/15 21:01:15.678, 1, 1, 4, 19, 2
case-8079,T03 Adjust confirmation of receipt - complete, 22,2011/06/15 21:01:53.785, 1, 1, 4, 19, 1
case-8079,T02 Check confirmation of receipt - complete, 2,2011/06/16 13:01:54.592, 1, 1, 4, 19, 2
case-5405,Confirmation of receipt - complete, 33,2011/01/27 15:26:47.162, 1, 1, 4, 26, 3
case-5405,T02 Check confirmation of receipt - complete, 33,2011/01/27 15:27:04.749, 1, 1, 4, 26, 2
case-5405,T04 Determine confirmation of receipt - complete, 33,2011/01/27 15:27:16.374, 1, 1, 4, 26, 4
case-5405,T05 Print and send confirmation of receipt - complete, 33,2011/01/27 15:29:54.206, 1, 1, 4, 26, 3
case-5405,T06 Determine necessity of stop advice - complete, 33,2011/01/28 14:30:22.451, 1, 1, 4, 26, 1
case-5405,T10 Determine necessity to stop indication - complete, 33,2011/01/28 14:30:42.716, 1, 1, 4, 26, 1
case-4517,Confirmation of receipt - complete, 15,2010/12/15 10:50:08.645, 1, 1, 4, 11, 3
case-4517,T02 Check confirmation of receipt - complete, 15,2010/12/15 10:50:35.547, 1, 1, 4, 11, 2
case-4517,T06 Determine necessity of stop advice - complete, 15,2010/12/15 10:51:42.943, 1, 1, 4, 11, 1
case-4517,T10 Determine necessity to stop indication - complete, 15,2010/12/15 10:52:34.597, 1, 1, 4, 11, 1
case-4517,T04 Determine confirmation of receipt - complete, 31,2010/12/16 09:39:16.015, 1, 1, 4, 11, 3
case-4517,T05 Print and send confirmation of receipt - complete, 12,2010/12/17 10:17:19.301, 1, 1, 4, 11, 5
case-8749,Confirmation of receipt - complete, 15,2011/07/28 14:15:09.454, 1, 1, 3, 11, 3
case-8749,T02 Check confirmation of receipt - complete, 15,2011/07/28 14:15:30.018, 1, 1, 3, 11, 2
case-8749,T04 Determine confirmation of receipt - complete, 15,2011/07/28 14:15:47.739, 1, 1, 3, 11, 4
case-8749,T05 Print and send confirmation of receipt - complete, 15,2011/07/28 14:16:30.610, 1, 1, 3, 11, 5
case-8749,T06 Determine necessity of stop advice - complete, 15,2011/07/28 14:17:02.058, 1, 1, 3, 11, 1
case-8749,T10 Determine necessity to stop indication - complete, 15,2011/07/28 14:17:29.758, 1, 1, 3, 11, 1
case-6900,Confirmation of receipt - complete, 15,2011/04/21 13:18:49.743, 1, 1, 4, 3, 3
case-6900,T02 Check confirmation of receipt - complete, 15,2011/04/21 13:19:08.501, 1, 1, 4, 3, 2
case-6900,T04 Determine confirmation of receipt - complete, 15,2011/04/21 13:19:23.812, 1, 1, 4, 3, 4
case-6900,T05 Print and send confirmation of receipt - complete, 15,2011/04/21 13:19:35.228, 1, 1, 4, 3, 5
case-6900,T06 Determine necessity of stop advice - complete, 15,2011/04/21 13:19:47.516, 1, 1, 4, 3, 1
case-6900,T10 Determine necessity to stop indication - complete, 15,2011/05/12 08:47:05.541, 1, 1, 4, 3, 1
case-5560,Confirmation of receipt - complete, 13,2011/02/01 16:17:34.957, 1, 1, 4, 12, 3
case-5560,T06 Determine necessity of stop advice - complete, 13,2011/02/01 16:18:37.840, 1, 1, 4, 12, 1
case-5560,T02 Check confirmation of receipt - complete, 13,2011/02/01 16:19:02.498, 1, 1, 4, 12, 2
case-5560,T04 Determine confirmation of receipt - complete, 13,2011/02/01 16:21:14.816, 1, 1, 4, 12, 4
case-5560,T05 Print and send confirmation of receipt - complete, 13,2011/02/01 16:21:28.866, 1, 1, 4, 12, 5
case-5560,T08 Draft and send request for advice - complete, 13,2011/02/02 08:46:45.966, 1, 1, 4, 12, 1
case-5560,T09-4 Process or receive external advice from party 4 - complete, 13,2011/02/02 09:13:18.989, 1, 1, 4, 12, 1
case-5560,T06 Determine necessity of stop advice - complete, 13,2011/02/02 09:13:51.772, 1, 1, 4, 12, 1
case-5560,T07-1 Draft intern advice aspect 1 - complete, 13,2011/02/02 09:17:23.844, 1, 1, 4, 12, 6
case-5560,T06 Determine necessity of stop advice - complete, 13,2011/02/02 09:17:39.040, 1, 1, 4, 12, 1
case-5560,T10 Determine necessity to stop indication - complete, 13,2011/02/02 09:18:02.685, 1, 1, 4, 12, 1
case-7929,Confirmation of receipt - complete, 19,2011/07/12 13:51:55.251, 1, 1, 4, 18, 3
case-7929,T02 Check confirmation of receipt - complete, 19,2011/07/12 13:58:56.955, 1, 1, 4, 18, 2
case-7929,T04 Determine confirmation of receipt - complete, 19,2011/07/12 13:59:41.646, 1, 1, 4, 18, 4
case-7929,T05 Print and send confirmation of receipt - complete, 19,2011/07/12 14:07:07.978, 1, 1, 4, 18, 5
case-7929,T06 Determine necessity of stop advice - complete, 19,2011/07/12 14:07:30.278, 1, 1, 4, 18, 1
case-7929,T10 Determine necessity to stop indication - complete, 19,2011/07/12 14:07:58.027, 1, 1, 4, 18, 1
case-9562,Confirmation of receipt - complete, 14,2011/09/22 14:40:19.636, 1, 1, 2, 14, 3
case-9562,T02 Check confirmation of receipt - complete, 14,2011/09/22 14:41:10.376, 1, 1, 2, 14, 2
case-9562,T04 Determine confirmation of receipt - complete, 14,2011/09/22 14:44:00.716, 1, 1, 2, 14, 4
case-9562,T05 Print and send confirmation of receipt - complete, 14,2011/09/22 14:44:35.466, 1, 1, 2, 14, 5
case-9562,T06 Determine necessity of stop advice - complete, 14,2011/09/22 14:45:08.036, 1, 1, 2, 14, 1
case-9562,T10 Determine necessity to stop indication - complete, 14,2011/09/22 14:53:20.110, 1, 1, 2, 14, 1
case-10075,Confirmation of receipt - complete, 4,2011/10/20 11:57:52.783, 1, 2, 4, 5, 1
case-5250,Confirmation of receipt - complete, 17,2011/01/17 09:36:13.653, 1, 1, 4, 16, 3
case-5250,T06 Determine necessity of stop advice - complete, 17,2011/01/17 09:41:11.425, 1, 1, 4, 16, 1
case-5250,T10 Determine necessity to stop indication - complete, 17,2011/01/17 09:41:38.083, 1, 1, 4, 16, 1
case-5250,T02 Check confirmation of receipt - complete, 23,2011/01/17 12:38:43.397, 1, 1, 4, 16, 3
case-5250,T04 Determine confirmation of receipt - complete, 2,2011/01/19 14:55:55.230, 1, 1, 4, 16, 4
case-5250,T05 Print and send confirmation of receipt - complete, 12,2011/01/24 11:43:44.009, 1, 1, 4, 16, 5
case-9199,Confirmation of receipt - complete, 39,2011/09/08 12:36:59.555, 1, 1, 7, 35, 3
case-9199,T02 Check confirmation of receipt - complete, 39,2011/09/08 12:39:34.966, 1, 1, 7, 35, 3
case-9199,T04 Determine confirmation of receipt - complete, 39,2011/09/08 12:40:23.759, 1, 1, 7, 35, 3
case-9199,T05 Print and send confirmation of receipt - complete, 39,2011/09/08 12:41:58.362, 1, 1, 7, 35, 3
case-9199,T06 Determine necessity of stop advice - complete, 39,2011/09/08 12:43:08.695, 1, 1, 7, 35, 1
case-9199,T10 Determine necessity to stop indication - complete, 39,2011/09/08 12:43:41.881, 1, 1, 7, 35, 1
case-10225,Confirmation of receipt - complete, 19,2011/12/07 09:11:29.887, 1, 1, 2, 18, 3
case-10225,T06 Determine necessity of stop advice - complete, 19,2011/12/07 10:01:02.208, 1, 1, 2, 18, 1
case-10225,T02 Check confirmation of receipt - complete, 19,2011/12/07 10:04:22.794, 1, 1, 2, 18, 2
case-10225,T04 Determine confirmation of receipt - complete, 19,2011/12/07 10:05:05.939, 1, 1, 2, 18, 4
case-10225,T05 Print and send confirmation of receipt - complete, 19,2011/12/07 10:05:36.523, 1, 1, 2, 18, 5
case-10225,T10 Determine necessity to stop indication - complete, 19,2011/12/07 10:16:31.803, 1, 1, 2, 18, 1
case-4255,Confirmation of receipt - complete, 30,2010/11/30 12:34:39.201, 1, 1, 4, 11, 3
case-4255,T02 Check confirmation of receipt - complete, 30,2010/11/30 12:35:52.251, 1, 1, 4, 11, 3
case-4255,T04 Determine confirmation of receipt - complete, 30,2010/11/30 12:36:27.260, 1, 1, 4, 11, 4
case-4255,T05 Print and send confirmation of receipt - complete, 30,2010/11/30 12:37:18.867, 1, 1, 4, 11, 3
case-4255,T06 Determine necessity of stop advice - complete, 30,2010/11/30 12:37:31.816, 1, 1, 4, 11, 1
case-4255,T10 Determine necessity to stop indication - complete, 30,2010/11/30 12:37:50.542, 1, 1, 4, 11, 1
case-6671,Confirmation of receipt - complete, 17,2011/07/11 12:24:17.317, 3, 1, 4, 16, 3
case-6671,T02 Check confirmation of receipt - complete, 17,2011/07/11 12:24:42.991, 3, 1, 4, 16, 2
case-6671,T04 Determine confirmation of receipt - complete, 17,2011/07/11 12:25:09.516, 3, 1, 4, 16, 4
case-6671,T05 Print and send confirmation of receipt - complete, 17,2011/07/11 12:25:31.803, 3, 1, 4, 16, 5
case-6671,T06 Determine necessity of stop advice - complete, 17,2011/07/11 12:25:56.513, 3, 1, 4, 16, 1
case-6671,T10 Determine necessity to stop indication - complete, 17,2011/07/11 12:26:30.092, 3, 1, 4, 16, 1
case-6865,Confirmation of receipt - complete, 15,2011/04/21 11:57:59.419, 1, 1, 4, 3, 3
case-6865,T02 Check confirmation of receipt - complete, 15,2011/04/21 11:58:13.844, 1, 1, 4, 3, 2
case-6865,T04 Determine confirmation of receipt - complete, 15,2011/04/21 11:58:30.448, 1, 1, 4, 3, 4
case-6865,T05 Print and send confirmation of receipt - complete, 15,2011/04/21 11:58:47.987, 1, 1, 4, 3, 5
case-6865,T06 Determine necessity of stop advice - complete, 15,2011/04/21 11:59:02.639, 1, 1, 4, 3, 1
case-6865,T10 Determine necessity to stop indication - complete, 15,2011/04/21 11:59:17.349, 1, 1, 4, 3, 1
case-4582,Confirmation of receipt - complete, 29,2010/12/06 10:52:43.232, 1, 1, 4, 24, 3
case-4582,T02 Check confirmation of receipt - complete, 29,2010/12/06 10:52:58.348, 1, 1, 4, 24, 2
case-4582,T06 Determine necessity of stop advice - complete, 29,2010/12/06 10:53:12.421, 1, 1, 4, 24, 1
case-4582,T10 Determine necessity to stop indication - complete, 29,2010/12/06 10:54:44.003, 1, 1, 4, 24, 1
case-4582,T04 Determine confirmation of receipt - complete, 29,2010/12/06 10:56:39.545, 1, 1, 4, 24, 4
case-4582,T05 Print and send confirmation of receipt - complete, 12,2010/12/06 14:42:59.019, 1, 1, 4, 24, 5
case-10583,Confirmation of receipt - complete, 17,2011/12/15 14:42:52.507, 1, 1, 2, 16, 3
case-10583,T02 Check confirmation of receipt - complete, 17,2011/12/15 14:45:08.364, 1, 1, 2, 16, 2
case-10583,T04 Determine confirmation of receipt - complete, 17,2011/12/15 14:45:47.035, 1, 1, 2, 16, 4
case-10583,T05 Print and send confirmation of receipt - complete, 17,2011/12/15 14:46:19.010, 1, 1, 2, 16, 5
case-10583,T06 Determine necessity of stop advice - complete, 17,2011/12/15 14:46:49.392, 1, 1, 2, 16, 1
case-10583,T10 Determine necessity to stop indication - complete, 17,2011/12/15 14:47:46.628, 1, 1, 2, 16, 1
case-7443,Confirmation of receipt - complete, 11,2011/05/11 14:35:35.318, 1, 1, 4, 13, 3
case-7443,T02 Check confirmation of receipt - complete, 11,2011/05/11 14:36:02.557, 1, 1, 4, 13, 2
case-7443,T04 Determine confirmation of receipt - complete, 11,2011/05/11 14:36:15.591, 1, 1, 4, 13, 4
case-7443,T05 Print and send confirmation of receipt - complete, 11,2011/05/11 14:36:36.997, 1, 1, 4, 13, 5
case-7443,T06 Determine necessity of stop advice - complete, 11,2011/05/11 14:36:55.073, 1, 1, 4, 13, 1
case-7443,T10 Determine necessity to stop indication - complete, 11,2011/05/11 14:37:10.431, 1, 1, 4, 13, 1
case-7443,T11 Create document X request unlicensed - complete, 11,2011/05/11 14:59:21.655, 1, 1, 4, 13, 1
case-7443,T12 Check document X request unlicensed - complete, 11,2011/05/11 14:59:39.929, 1, 1, 4, 13, 2
case-7443,T14 Determine document X request unlicensed - complete, 11,2011/05/11 14:59:58.415, 1, 1, 4, 13, 4
case-7443,T15 Print document X request unlicensed - complete, 11,2011/05/11 15:00:11.935, 1, 1, 4, 13, 5
case-8401,Confirmation of receipt - complete, 15,2011/07/20 11:19:15.585, 1, 1, 3, 3, 3
case-8401,T02 Check confirmation of receipt - complete, 15,2011/07/20 11:19:50.327, 1, 1, 3, 3, 2
case-8401,T04 Determine confirmation of receipt - complete, 15,2011/07/20 11:20:32.112, 1, 1, 3, 3, 4
case-8401,T05 Print and send confirmation of receipt - complete, 15,2011/07/20 11:20:54.274, 1, 1, 3, 3, 5
case-8401,T06 Determine necessity of stop advice - complete, 15,2011/07/20 11:21:19.126, 1, 1, 3, 3, 1
case-8401,T10 Determine necessity to stop indication - complete, 15,2011/07/20 11:21:51.284, 1, 1, 3, 3, 1
case-9794,Confirmation of receipt - complete, 13,2011/10/10 09:52:01.554, 1, 1, 2, 12, 3
